class_name,class_label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
வே,194,0.19688925,0.5881698,2.1697257e-07,0.2572566,0.56413984,-0.042523686,0.31309408,0.5079042,-0.066632695,0.34965336,0.45542714,-0.087067954,0.3791647,0.40603426,-0.10110909,0.26163945,0.37806043,-0.05711937,0.28049913,0.316545,-0.10702428,0.28844187,0.3802444,-0.1309076,0.2882048,0.43916097,-0.13775304,0.2155499,0.3680512,-0.05779499,0.22372253,0.25751954,-0.101229556,0.23402599,0.19315127,-0.1263505,0.23863159,0.1272626,-0.14120668,0.1736529,0.38722736,-0.06431885,0.15073289,0.2965842,-0.10286321,0.14198762,0.23115966,-0.1218702,0.13676205,0.17170827,-0.13076654,0.1365883,0.4284329,-0.07394908,0.10377468,0.35716838,-0.09803741,0.08286829,0.30791658,-0.10734684,0.06508124,0.25796017,-0.11203307
வூ,192,0.1922729,0.5919281,1.9348809e-07,0.25919574,0.56448674,-0.033244845,0.31429577,0.5129452,-0.05041849,0.35131556,0.4531266,-0.062901504,0.38566568,0.41335946,-0.06648033,0.2680017,0.3803255,-0.05012579,0.28340515,0.31224012,-0.08495038,0.28590965,0.37629482,-0.091000296,0.28524426,0.4394614,-0.08747784,0.22187033,0.36534765,-0.052017037,0.23064959,0.24775718,-0.09880244,0.2406648,0.18674667,-0.119134374,0.2481821,0.12333517,-0.12751271,0.17846859,0.37936157,-0.056423824,0.16790101,0.28386232,-0.09568537,0.17089091,0.21352208,-0.10460192,0.17690174,0.15256202,-0.10436855,0.14153951,0.42084572,-0.06271566,0.10966197,0.3484212,-0.08319952,0.09320235,0.30217993,-0.08363965,0.080420434,0.2543342,-0.080598
வி,189,0.2295179,0.49510762,1.3521745e-07,0.28581136,0.4613772,-0.033798635,0.33008927,0.39659992,-0.054501075,0.37563634,0.3480091,-0.07252706,0.41723946,0.32525668,-0.08640008,0.28052095,0.29705894,-0.037458308,0.29239258,0.2625792,-0.071873955,0.28835893,0.32152206,-0.09293663,0.27714062,0.37359935,-0.10127703,0.23963678,0.28011295,-0.03806819,0.24394652,0.18358931,-0.061994456,0.24479285,0.12122296,-0.07634226,0.2434062,0.062681004,-0.086248554,0.1986575,0.28725716,-0.04400703,0.19696723,0.19130912,-0.06757447,0.1994696,0.12940508,-0.08205263,0.20179643,0.0723979,-0.09037026,0.16098845,0.3155226,-0.0523635,0.14481917,0.24086303,-0.06711939,0.13506939,0.19384725,-0.07070545,0.12597547,0.14834374,-0.072897114
வீ,190,0.15653932,0.5529375,1.4037062e-07,0.20536214,0.5134345,-0.03740166,0.24253076,0.42953515,-0.05484331,0.263821,0.35815334,-0.069784135,0.28893495,0.3073583,-0.08122424,0.17266108,0.3407985,-0.035052594,0.1689469,0.27138725,-0.0746698,0.18105665,0.31684357,-0.098455645,0.1888377,0.36750355,-0.10715005,0.129966,0.3377191,-0.032829523,0.11957051,0.2447738,-0.054130405,0.11480987,0.18976271,-0.06771419,0.10816926,0.13427459,-0.07707913,0.09257691,0.3553492,-0.037925143,0.078691125,0.2646662,-0.060678437,0.07339269,0.20249663,-0.07346089,0.06909623,0.14846191,-0.08025633,0.059039228,0.39187366,-0.046570316,0.031309858,0.3189355,-0.06506218,0.0125501305,0.26986247,-0.07275271,-0.0021909773,0.22342028,-0.07620225
ரெ,169,0.73936445,0.78464305,7.122728e-07,0.6973119,0.76202166,-0.034137845,0.6702167,0.71147996,-0.060777217,0.6790037,0.67053074,-0.08313249,0.697316,0.62920856,-0.10799668,0.6980493,0.5754148,-0.066138886,0.67763644,0.49113646,-0.10171043,0.6626487,0.43080407,-0.12828428,0.6489659,0.37801263,-0.14886339,0.74562854,0.57858396,-0.074869916,0.7511534,0.47549358,-0.1100868,0.75057536,0.40387523,-0.13812292,0.7457391,0.33997035,-0.15803315,0.787346,0.6145018,-0.08564837,0.80772096,0.51946235,-0.12477043,0.81582344,0.4509929,-0.15232645,0.82008207,0.3857795,-0.17074376,0.82156104,0.67227435,-0.097412,0.85500216,0.6175641,-0.13802776,0.8710483,0.5737439,-0.1577073,0.8822133,0.5265433,-0.16997756
ழு,203,0.7270047,0.81713194,4.6300354e-07,0.6514666,0.76071805,-0.024577793,0.62284935,0.69554806,-0.02533266,0.6688425,0.6291171,-0.022605944,0.7183181,0.60802615,-0.016362114,0.6462731,0.532813,-0.010849421,0.60969794,0.41061682,-0.03229528,0.5954012,0.33862284,-0.046633735,0.5867444,0.2739877,-0.05616266,0.69182724,0.5260243,-0.020372415,0.6826033,0.38779265,-0.043936674,0.6818491,0.30427825,-0.058348082,0.68683994,0.23377588,-0.06511467,0.7339196,0.54735136,-0.036983047,0.74352217,0.4368595,-0.07181404,0.74401313,0.35900825,-0.09990746,0.7383677,0.281198,-0.11264809,0.77469236,0.61386234,-0.055398434,0.7675299,0.52148795,-0.07088948,0.74430156,0.5525765,-0.06848122,0.7267556,0.6109644,-0.06655448
மை,147,0.18527415,0.5222285,-6.8240986e-08,0.2845252,0.49874124,-0.027908174,0.33649358,0.44497585,-0.034234893,0.36919248,0.38243252,-0.034051295,0.3932212,0.34282377,-0.028678328,0.29542127,0.3459054,-0.050649952,0.3281269,0.23748061,-0.0672169,0.33954474,0.18777911,-0.07485981,0.35287473,0.13699336,-0.08282539,0.24893323,0.33428106,-0.052065253,0.23220938,0.22930591,-0.081162035,0.22697747,0.16795737,-0.10166065,0.22994378,0.11035684,-0.117954135,0.20772195,0.35413432,-0.05343402,0.20891613,0.33500016,-0.08533382,0.224563,0.37558094,-0.09687901,0.24223763,0.39807197,-0.102799535,0.1737372,0.40248936,-0.05700751,0.1828165,0.3914824,-0.08293286,0.20650229,0.44002163,-0.08722828,0.21763079,0.4838612,-0.08839885
ரி,165,0.17517143,0.5385621,3.4883956e-07,0.22587599,0.51689416,-0.03401443,0.26510823,0.43758413,-0.050288912,0.2925799,0.36874408,-0.06628209,0.3173331,0.3187613,-0.07726688,0.22314267,0.34884965,-0.027167622,0.22163774,0.2825863,-0.068640485,0.22204004,0.34376517,-0.090172775,0.22014855,0.39132166,-0.09599043,0.18134159,0.34412748,-0.029079018,0.18455033,0.2408075,-0.06739336,0.1873903,0.18139522,-0.08654439,0.1909997,0.12136941,-0.09456599,0.13909367,0.3628164,-0.036668424,0.13664725,0.29256007,-0.08538622,0.14531732,0.36186644,-0.085412845,0.15585329,0.41123694,-0.07142294,0.10296964,0.3992315,-0.046245493,0.090291604,0.35497993,-0.0810505,0.10170394,0.40898493,-0.07356947,0.11373109,0.45390844,-0.05831719
கெ,37,0.15196979,0.5675287,-3.8302196e-07,0.21178082,0.54072237,-0.033623006,0.25949398,0.4532842,-0.049302794,0.28746593,0.37891477,-0.060121637,0.3228321,0.3293051,-0.06819175,0.19764255,0.341747,-0.04691465,0.21356712,0.41396827,-0.07912453,0.20782739,0.46346408,-0.09824693,0.19873218,0.45538065,-0.11101008,0.14274804,0.34666252,-0.045190856,0.1721939,0.43866175,-0.070004605,0.17380108,0.48191884,-0.07597817,0.16579211,0.46930146,-0.08241449,0.0982158,0.37761557,-0.047496367,0.12617476,0.45988828,-0.07334187,0.13665262,0.49585748,-0.07093678,0.13552412,0.4818551,-0.06996087,0.062448874,0.4170149,-0.05296582,0.082571186,0.47667393,-0.07139472,0.0984022,0.5053201,-0.070986286,0.10351437,0.49944913,-0.06993162
ளீ,214,0.17789146,0.54307973,-2.3901972e-09,0.23708919,0.53157663,-0.024766715,0.29800993,0.4594745,-0.034290466,0.3442423,0.4048537,-0.04352755,0.3873563,0.37349638,-0.051937457,0.2826294,0.35210168,-0.021093443,0.30579263,0.26652807,-0.038817428,0.31933695,0.21076214,-0.04856289,0.32829338,0.15827866,-0.057365716,0.2450234,0.33667722,-0.024017893,0.264461,0.27540576,-0.06383322,0.26864943,0.34887943,-0.07863009,0.2657124,0.4051824,-0.08087857,0.20538126,0.33832818,-0.029722912,0.22953314,0.26731777,-0.068562806,0.23601814,0.34073538,-0.0687436,0.23493944,0.3963678,-0.060249344,0.16542912,0.35165036,-0.03769477,0.17740667,0.27930844,-0.067341015,0.19521302,0.23986597,-0.076745376,0.2110968,0.1937107,-0.08016096
ஞோ,77,0.33638316,0.5635511,-2.8041322e-07,0.39185503,0.5202325,-0.012814862,0.43842256,0.42810068,-0.024403082,0.4651013,0.3576456,-0.038486816,0.428261,0.3371288,-0.049751837,0.38608575,0.34213752,0.01057626,0.40597418,0.278304,-0.018759875,0.41564962,0.33814105,-0.04391986,0.41655403,0.39295417,-0.057056665,0.35388482,0.33733138,-0.0027932106,0.38271016,0.25328875,-0.044114932,0.39494824,0.31288233,-0.06765072,0.40347233,0.367737,-0.07066012,0.31767666,0.34068286,-0.022185056,0.33466828,0.24879284,-0.050257683,0.3523553,0.18716823,-0.07088668,0.36572492,0.13056888,-0.079116866,0.2835663,0.35701245,-0.04286356,0.2736779,0.2753518,-0.0507717,0.26323098,0.22534394,-0.053405717,0.25100267,0.17660625,-0.05647293
வை,195,0.18503186,0.6007962,3.7578307e-08,0.25078756,0.5754597,-0.035397675,0.31128895,0.5154575,-0.059486423,0.3490908,0.45667306,-0.082343064,0.38083357,0.40953338,-0.09877211,0.2614451,0.39696383,-0.05745504,0.27668566,0.33056638,-0.10787899,0.28247553,0.3927824,-0.12900999,0.28022575,0.44800544,-0.13334654,0.21475086,0.38454378,-0.06263952,0.21733494,0.27254093,-0.10577058,0.23054928,0.20524636,-0.12574498,0.23745166,0.13282143,-0.1374999,0.17319909,0.39985597,-0.07329739,0.14782713,0.3199719,-0.11213869,0.14458439,0.29883748,-0.12428041,0.14427549,0.27454096,-0.12842703,0.13668597,0.4353319,-0.08702783,0.10348107,0.3672445,-0.11075654,0.08147076,0.31561768,-0.118391976,0.06331754,0.26313692,-0.12270132
தி,105,0.1648322,0.5452211,8.107095e-07,0.22031468,0.5285709,-0.038542077,0.26758853,0.4682261,-0.058554094,0.30779454,0.4122356,-0.07265416,0.35070318,0.3738684,-0.08921645,0.21776888,0.3680782,-0.06208006,0.2508174,0.28689656,-0.090576336,0.2718838,0.23445655,-0.11110884,0.29199144,0.18693443,-0.12745926,0.17454647,0.3578237,-0.06506505,0.17577279,0.26326132,-0.09687877,0.18021652,0.19735023,-0.12503745,0.18696271,0.14103822,-0.14615434,0.13605982,0.37913698,-0.0692915,0.117924556,0.299251,-0.112892866,0.11149795,0.24330634,-0.1430941,0.109572835,0.19391024,-0.16328569,0.1036352,0.41884798,-0.0741855,0.082635105,0.40390664,-0.115386456,0.08272351,0.43718666,-0.12955762,0.08885995,0.46939996,-0.13796243
னூ,240,0.8370131,0.5568702,3.34436e-07,0.7760377,0.5274643,-0.024053358,0.7200638,0.44921902,-0.032806184,0.6846482,0.39036685,-0.03785888,0.6493816,0.3544819,-0.045224406,0.78308827,0.34478283,-0.027921995,0.77143127,0.25073972,-0.042905174,0.76688784,0.19067298,-0.054796364,0.7626868,0.13700888,-0.06565305,0.8280159,0.3412848,-0.034895126,0.8258594,0.23337276,-0.0517047,0.8286888,0.16575074,-0.0673576,0.83134943,0.10750441,-0.07859383,0.8671435,0.36016318,-0.044180155,0.8711668,0.27188122,-0.07638501,0.87002945,0.21453391,-0.09878444,0.87110835,0.16445173,-0.113163225,0.9029685,0.39607298,-0.053574104,0.88691735,0.36573005,-0.09104299,0.8701228,0.41376472,-0.0998698,0.86045986,0.46013236,-0.10361021
நு,119,0.14691097,0.5410774,2.9082258e-07,0.18616363,0.54583365,-0.046807557,0.23172718,0.52730167,-0.082918584,0.2387177,0.48767978,-0.11476735,0.20884965,0.45565024,-0.1448569,0.21302791,0.37842855,-0.07678269,0.22180207,0.2862156,-0.12050378,0.22873399,0.21767144,-0.14313287,0.23214838,0.1634958,-0.15757513,0.15931801,0.3636236,-0.07387068,0.16669995,0.3930182,-0.1316638,0.17301485,0.46955013,-0.13821256,0.18161893,0.5069398,-0.13129802,0.113391265,0.3778917,-0.07491538,0.12781034,0.44222915,-0.120395206,0.1387036,0.49202174,-0.107932076,0.1450855,0.5020095,-0.09088486,0.0739357,0.40533453,-0.08102745,0.08821022,0.4655189,-0.109912574,0.10334984,0.50445044,-0.10401045,0.11204256,0.50303215,-0.09315023
டே,86,0.77636695,0.46264428,6.4603125e-07,0.6869711,0.47210956,-0.02803041,0.6074213,0.4080457,-0.034398887,0.5587252,0.34044668,-0.039877757,0.51969075,0.3008438,-0.044096727,0.6526933,0.3148044,-0.03639583,0.6265161,0.20111579,-0.05666608,0.614565,0.14476979,-0.062528834,0.6104165,0.094191834,-0.064906344,0.7003191,0.29877207,-0.036065936,0.71359044,0.21018225,-0.06886717,0.71173275,0.14569002,-0.08466147,0.71721894,0.09275542,-0.09298031,0.73829734,0.30921164,-0.038927153,0.7402371,0.28665924,-0.08604952,0.7668275,0.3129872,-0.103521496,0.7977512,0.33487737,-0.104525924,0.7670183,0.33239523,-0.04217734,0.7700794,0.31035265,-0.08476611,0.77017295,0.3030577,-0.104267016,0.7755909,0.29269335,-0.111176655
பா,128,0.21788798,0.8002566,-3.1890185e-08,0.27303866,0.75540686,-0.031549644,0.3092942,0.6710002,-0.054410294,0.3165291,0.59354615,-0.077543974,0.28257653,0.54408675,-0.10025786,0.29619068,0.5267297,-0.044831112,0.31686527,0.4047218,-0.07587102,0.3303396,0.324181,-0.09130383,0.3358783,0.2560279,-0.101059124,0.24094842,0.53146,-0.051452216,0.24705634,0.4813549,-0.112558424,0.25961372,0.5881124,-0.12924792,0.26953906,0.6557256,-0.12559775,0.19184849,0.5502426,-0.06072396,0.19411892,0.50741,-0.11637893,0.2228623,0.5988553,-0.11569242,0.24101156,0.664678,-0.10003613,0.14690965,0.5806677,-0.072442405,0.121213555,0.48248482,-0.1052982,0.11021471,0.4206197,-0.10904855,0.101995096,0.3539549,-0.10549029
ஞே,74,0.65157694,0.6801666,1.0049071e-06,0.59098923,0.62631476,-0.042838007,0.54148245,0.5319635,-0.06903465,0.500034,0.45264825,-0.0894556,0.4560629,0.39565328,-0.11183766,0.6098201,0.43531692,-0.0722166,0.5991071,0.31709874,-0.10985768,0.59825957,0.23918737,-0.13526863,0.60133165,0.17139608,-0.15414172,0.6692397,0.44039363,-0.07750215,0.69840324,0.30638984,-0.11610525,0.7208192,0.21845424,-0.14260092,0.7403015,0.14194614,-0.1607891,0.71958834,0.4768585,-0.0856695,0.75279915,0.36010945,-0.13239364,0.7760117,0.2740767,-0.1601859,0.7962127,0.19677883,-0.17737515,0.75976807,0.5352512,-0.09496864,0.8101872,0.4753139,-0.14136066,0.84666234,0.4298658,-0.1599388,0.87794685,0.38777965,-0.17050661
ழி,201,0.22801036,0.75449044,2.1036912e-07,0.31409737,0.7550094,-0.058293,0.39171892,0.6882348,-0.09716872,0.45325148,0.6410804,-0.13072011,0.51300776,0.6107564,-0.16602993,0.3194324,0.5620891,-0.08734489,0.32698065,0.46228737,-0.14393957,0.33548322,0.53044283,-0.18221445,0.33735,0.6042986,-0.20006162,0.2601389,0.54963565,-0.08705633,0.26511586,0.4072693,-0.11777679,0.2620089,0.333488,-0.14264968,0.25342578,0.2624928,-0.16182874,0.20646808,0.5675334,-0.092774905,0.20181474,0.44373748,-0.1331575,0.20387167,0.37858433,-0.16208851,0.20388979,0.3174755,-0.1822318,0.1565758,0.6105814,-0.10159266,0.15609649,0.57980365,-0.13629489,0.17834216,0.627361,-0.13905627,0.19840822,0.6749087,-0.13996862
யெ,157,0.21353093,0.6446666,7.3304636e-07,0.26056156,0.62366503,-0.018899702,0.29247785,0.56929326,-0.031438984,0.27322543,0.516941,-0.042450953,0.22710082,0.5053433,-0.056248352,0.29404157,0.46757188,-0.03698416,0.3376265,0.40126157,-0.05848667,0.36778986,0.3525787,-0.07622149,0.39202052,0.30876318,-0.08978222,0.26035482,0.44954318,-0.045078143,0.2913792,0.3677625,-0.063306525,0.31487307,0.30375457,-0.082513146,0.33423844,0.24788533,-0.09712967,0.22500762,0.4570234,-0.05352433,0.23794198,0.3662858,-0.07287613,0.2506325,0.30148306,-0.091628574,0.26178417,0.24719633,-0.10454426,0.18521783,0.48614824,-0.06301661,0.1821991,0.41475496,-0.08246998,0.18373275,0.36251715,-0.0922361,0.18490097,0.31604376,-0.09861086
ந,115,0.2338986,0.68711954,1.8112166e-07,0.28263414,0.6526563,-0.021397557,0.32721126,0.5865308,-0.041487645,0.348291,0.53620166,-0.06342789,0.32344258,0.52038866,-0.086180456,0.26199767,0.451469,-0.04249041,0.27557242,0.36866972,-0.07716038,0.2843072,0.31030202,-0.100698665,0.28905714,0.2594763,-0.118105315,0.21263355,0.46269292,-0.05488587,0.25426832,0.4558996,-0.107841074,0.2910468,0.53230655,-0.12352615,0.30619392,0.5868454,-0.12505034,0.17376412,0.50263107,-0.06879749,0.22171608,0.50784445,-0.117710344,0.2649316,0.5743086,-0.11521287,0.28723708,0.6198113,-0.103491455,0.14394714,0.55947626,-0.08477885,0.18897495,0.5663538,-0.119017795,0.22896937,0.60827124,-0.11702515,0.2537448,0.6383755,-0.10874952
ரூ,168,0.6788748,0.573624,2.3146963e-07,0.618661,0.55558366,-0.029124768,0.57397306,0.47997874,-0.041046165,0.5506121,0.41157326,-0.04738502,0.52081656,0.3617754,-0.055778902,0.6193956,0.3987143,-0.048566528,0.59024185,0.31283203,-0.0680318,0.5735495,0.2606844,-0.080761984,0.55850935,0.21141458,-0.09193719,0.6632045,0.38841665,-0.0528668,0.6545788,0.28708827,-0.07175907,0.65152985,0.2193331,-0.08856483,0.64852095,0.1610101,-0.102484114,0.7015046,0.40279245,-0.05878929,0.709268,0.31998143,-0.08988815,0.7073006,0.2615418,-0.1145173,0.70358855,0.21124178,-0.13265064,0.73691654,0.43132117,-0.06492162,0.7365625,0.40814176,-0.10111806,0.72238123,0.44436696,-0.11357531,0.70757943,0.4797873,-0.12199494
னை,243,0.74729145,0.53183776,-3.8532139e-07,0.6524268,0.52425194,-0.017721046,0.5897858,0.48674953,-0.030683776,0.547513,0.4391919,-0.04276296,0.51240134,0.39266026,-0.05395199,0.63629496,0.40991876,-0.01614368,0.6020119,0.5243207,-0.03826429,0.61681986,0.5423379,-0.054685708,0.6293702,0.5071208,-0.065354116,0.68811166,0.4316702,-0.02132892,0.63676447,0.5751051,-0.040047117,0.6496313,0.5718533,-0.04790109,0.6643471,0.53136307,-0.055707954,0.72835344,0.4660807,-0.029432748,0.6755806,0.6000942,-0.04932432,0.6883286,0.59150136,-0.04406282,0.70462716,0.5520418,-0.040166683,0.75893104,0.5096499,-0.039533585,0.71972454,0.6098979,-0.053771924,0.72762287,0.5976784,-0.049042735,0.74425006,0.5591996,-0.043500397
று,227,0.1251705,0.7248022,3.8754993e-07,0.21110009,0.6849962,-0.03713838,0.27794838,0.578858,-0.050882068,0.32450247,0.4887544,-0.0652081,0.36937296,0.43725842,-0.0795887,0.21875878,0.4573904,-0.034549188,0.20611762,0.3420456,-0.063888565,0.18896432,0.2727449,-0.08043569,0.17392185,0.20936789,-0.09148679,0.16183458,0.45864022,-0.038124282,0.15183878,0.34116736,-0.07623464,0.14296558,0.2642342,-0.09819687,0.13345298,0.19581738,-0.10864802,0.11157637,0.4866066,-0.0455201,0.10811572,0.4283785,-0.10372584,0.13688916,0.51061434,-0.11336467,0.15662932,0.5793221,-0.103395045,0.06752433,0.53342485,-0.055405855,0.07860598,0.5227983,-0.105470374,0.108388945,0.58277,-0.11275343,0.13208708,0.63452506,-0.10601691
ழௌ,210,0.73322994,0.88781214,-4.661587e-07,0.6927043,0.82008666,-0.045056082,0.67723155,0.7440912,-0.078897186,0.7261575,0.7395182,-0.109660126,0.78754234,0.76397395,-0.13532998,0.7475594,0.6186833,-0.054848444,0.75573057,0.5511281,-0.09422933,0.7680021,0.5050214,-0.117458224,0.78556526,0.46020067,-0.13515292,0.80955064,0.64888185,-0.05490799,0.79393953,0.6337768,-0.09916836,0.75854564,0.7022719,-0.10780909,0.7533375,0.73531467,-0.1087305,0.84931594,0.70331615,-0.060368307,0.83899814,0.7065107,-0.10960108,0.8000812,0.75658035,-0.09949566,0.7886819,0.7768847,-0.082917936,0.88051474,0.7710798,-0.0698216,0.909844,0.73876226,-0.10504899,0.9029618,0.73017293,-0.09952677,0.9012139,0.7109736,-0.08906233
ழொ,208,0.22359312,0.56916463,2.2324626e-08,0.26914847,0.5407628,-0.016289039,0.3079836,0.47557276,-0.024516048,0.3359307,0.42067754,-0.03280627,0.36333975,0.38376945,-0.040648207,0.27759525,0.39970747,-0.017909005,0.28542456,0.32322827,-0.045528002,0.2996163,0.34400666,-0.066017404,0.30558452,0.37949646,-0.076154046,0.25016367,0.3931911,-0.023701409,0.2583673,0.30938944,-0.03897965,0.2687409,0.2603234,-0.05308553,0.27505887,0.21828471,-0.06388631,0.22121412,0.40629306,-0.033585653,0.22902068,0.33604702,-0.049958907,0.24190688,0.28737712,-0.06443243,0.25535026,0.24339357,-0.07552283,0.19221711,0.43390864,-0.044903252,0.17697889,0.39369518,-0.060028713,0.17142864,0.36913776,-0.06663446,0.1684035,0.34495237,-0.07144408
லோ,185,0.6923035,0.83685666,-6.5925553e-07,0.6488504,0.7663635,-0.04937593,0.62693506,0.6613787,-0.07815688,0.59727496,0.5848931,-0.09918423,0.5594684,0.5253179,-0.11209981,0.7500039,0.5690709,-0.061334968,0.7081456,0.6057515,-0.091514304,0.68808645,0.6589453,-0.10241077,0.69369525,0.6571128,-0.11105504,0.79914576,0.6085091,-0.05600851,0.74841,0.66329116,-0.08919391,0.7175153,0.70565724,-0.09613571,0.7261057,0.6868225,-0.10111428,0.8318067,0.67655206,-0.05495849,0.7947928,0.70523214,-0.09584262,0.76247823,0.7350646,-0.08985148,0.7631975,0.7308488,-0.08144072,0.8531333,0.7476795,-0.05772573,0.87738633,0.72551215,-0.09369415,0.8951347,0.70122737,-0.0974538,0.9233735,0.67282176,-0.094889775
வூ,192,0.156495,0.90291643,4.6863786e-08,0.13981332,0.9111361,0.0051783733,0.12306455,0.9261468,0.00782763,0.11249318,0.939579,0.009130683,0.10721718,0.9517566,0.010056597,0.111496806,0.9205206,0.006484455,0.092523344,0.93482774,0.006408517,0.08241601,0.94718826,0.005521014,0.07598508,0.9565995,0.0048780018,0.113996044,0.9287818,0.0035889242,0.10172787,0.9481021,0.004003895,0.09885406,0.96398264,0.0021451884,0.09824738,0.9767448,0.00039010943,0.118561685,0.93745196,0.0008742088,0.107391044,0.9558153,0.0020102619,0.105512746,0.9697612,0.0010931573,0.10579326,0.9801501,-0.0001546935,0.12383135,0.9462334,-0.0013775444,0.11455972,0.96168065,0.00022199596,0.11043146,0.9721403,0.0007722821,0.10853662,0.9811708,0.00092331605
ள்,28,0.21878493,0.5140633,7.936132e-08,0.27898645,0.52238667,-0.040442277,0.34739015,0.48396665,-0.060278803,0.40327525,0.4516097,-0.07680774,0.4550085,0.43969998,-0.0928744,0.34098673,0.34972498,-0.04713027,0.37353688,0.25997084,-0.074132845,0.39309162,0.20208088,-0.09147183,0.4085831,0.1519088,-0.10628537,0.296077,0.32893133,-0.047653954,0.3004316,0.25236002,-0.098386236,0.3007073,0.32142988,-0.12094298,0.30232325,0.38310996,-0.12880658,0.24866971,0.32691756,-0.051609732,0.24698225,0.25349998,-0.09917174,0.25134367,0.31859794,-0.10763059,0.2587885,0.3749331,-0.10498295,0.20224226,0.33916882,-0.05887695,0.19320159,0.26830423,-0.093503326,0.1891463,0.2291612,-0.1059379,0.18869606,0.1877908,-0.11147493
டா,80,0.30539387,0.71009505,-1.16564244e-07,0.37090716,0.68463403,-0.026884586,0.43712217,0.6279867,-0.052733786,0.48426795,0.5979453,-0.07997271,0.5318067,0.587675,-0.1069234,0.3930486,0.48795122,-0.06741912,0.41641036,0.38631603,-0.11093238,0.42554075,0.3216204,-0.13486576,0.4318949,0.26090473,-0.15201153,0.33269188,0.46410987,-0.07540395,0.35885268,0.5377425,-0.12894407,0.36217332,0.6241053,-0.13411464,0.35844865,0.64926445,-0.13156046,0.27807635,0.48511353,-0.08534257,0.30972797,0.5812528,-0.13431284,0.3184841,0.6469532,-0.12011398,0.3183712,0.65460044,-0.10351274,0.23083243,0.5223748,-0.09839191,0.25840878,0.5970597,-0.1283056,0.2767926,0.64679116,-0.116977856,0.2813949,0.6535007,-0.1032571
ரௌ,174,0.76672775,0.74835396,-8.906045e-08,0.71768546,0.6809345,-0.031321608,0.7052842,0.59072506,-0.054290846,0.75825644,0.53996736,-0.073336646,0.81376207,0.53138345,-0.08965943,0.73350215,0.4661471,-0.0647746,0.723429,0.33280724,-0.1005162,0.7259457,0.2478199,-0.12598221,0.72665393,0.1809516,-0.14742894,0.78315634,0.48494983,-0.06193157,0.7857065,0.42802852,-0.09865816,0.7714488,0.5124251,-0.09837939,0.7701441,0.5394336,-0.09671718,0.82664883,0.51269156,-0.062157046,0.8482182,0.454829,-0.08986163,0.822172,0.51177263,-0.07093207,0.804345,0.55538267,-0.055753052,0.86373156,0.55184394,-0.06709412,0.9183802,0.480901,-0.09955519,0.95428926,0.4363697,-0.10708107,0.9896319,0.39680338,-0.10860241
ஔ,11,0.31341276,0.90668404,-6.779978e-07,0.39220744,0.79329884,-0.021236647,0.43901858,0.68476087,-0.04292145,0.45954335,0.6260762,-0.06713393,0.44214758,0.6751586,-0.08815704,0.31488147,0.5730817,-0.026857961,0.40292796,0.5830051,-0.06170056,0.42005643,0.6412917,-0.088223554,0.40459877,0.65838206,-0.10964398,0.2817206,0.6304558,-0.040043887,0.394438,0.6561657,-0.07120025,0.40483826,0.70706433,-0.087588,0.3804472,0.7163573,-0.10297934,0.26688936,0.7032502,-0.05645882,0.37671387,0.72677684,-0.08062764,0.38140512,0.76376677,-0.084350064,0.35227963,0.76693213,-0.08992386,0.26767826,0.77283347,-0.076793335,0.35975587,0.7848224,-0.09029915,0.36543694,0.8064898,-0.09199197,0.3413739,0.8100994,-0.09568943
சா,56,0.67696387,0.45534122,-1.590978e-07,0.6135054,0.4707594,-0.027481228,0.54849106,0.40740195,-0.03812074,0.5047503,0.34063765,-0.044942148,0.4676977,0.30802712,-0.05203385,0.60061496,0.34880573,-0.045167208,0.5946258,0.26675692,-0.068753034,0.5900226,0.20801741,-0.09298835,0.5866549,0.16138014,-0.113326974,0.6530872,0.31837654,-0.03838182,0.6477505,0.4229506,-0.05574995,0.63228345,0.42281783,-0.059570614,0.62917805,0.40832138,-0.06623141,0.6965038,0.3429586,-0.033665065,0.6869736,0.44925353,-0.05116284,0.6691972,0.4522089,-0.042476535,0.66974294,0.4348926,-0.037432726,0.7295122,0.37843716,-0.031377822,0.72579694,0.4549068,-0.051566035,0.7143402,0.46140072,-0.049161654,0.71478164,0.44941288,-0.044897247
