class_name,class_label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
ஞை,75,1.2974334,-2.1767452,-0.39754376,1.639793,-1.6165682,0.95560575,2.05496,-0.7787688,0.20568722,2.156768,-0.07529543,-0.09942123,2.1131139,0.32628593,-0.36882374,2.0986657,-0.28451094,-1.0976591,2.058237,0.77130187,-0.73299235,1.8783678,0.80600476,-0.45777965,1.7605889,0.74101615,-0.24730858,1.7225175,-0.6498219,-1.1448377,1.526795,0.44786108,-0.4569848,1.3925658,0.3833186,0.0040055644,1.3611387,0.31912598,0.18184462,1.4068025,-1.1626428,-1.0023475,1.201379,-0.14177604,-0.2382056,1.1402012,-0.14710374,0.27534157,1.1587462,-0.19038688,0.4673471,1.1551864,-1.6844544,-0.7858752,0.9795282,-0.91046375,-0.29170614,0.9202723,-0.71889085,0.11515243,0.9262057,-0.597296,0.34501603
ஐ,8,1.9199557,1.0662858,-2.98629,1.8933537,0.7812069,-0.611676,1.806879,0.10815615,-0.007942568,1.5832065,-0.31578332,0.28099173,1.2381903,-0.5966561,0.5641705,2.0950117,-0.22437638,0.8819629,1.9782821,0.5402608,0.5225059,2.0001283,1.1189662,0.3482448,2.0447705,1.314422,0.2905349,2.0819821,-0.039521948,1.0234857,1.9314668,0.6358693,0.7508085,1.8743418,1.02536,0.72780555,1.8642123,1.0968349,0.7211817,2.0745943,0.19244969,1.0145108,1.9429543,0.61588,0.639911,1.881969,0.9284775,0.8328268,1.8805203,0.9337561,0.94760686,2.078478,0.38558838,0.9224297,1.9514823,0.5931262,0.7349112,1.8303137,0.8920442,0.9141889,1.77152,0.9768978,1.061407
வே,194,-0.7632817,-0.20133491,0.13684998,-0.72931534,-0.19238602,-0.73021513,-0.62437665,-0.17275438,-0.58580387,-0.4701755,-0.21356864,-0.49839556,-0.27033472,-0.35166314,-0.34039193,-0.71098787,-0.36809567,-0.2621099,-0.7016083,-0.3784884,-0.60925084,-0.68390983,0.15255864,-0.6108451,-0.68239063,0.55053234,-0.43567932,-0.7176092,-0.44377288,-0.215057,-0.732294,-0.9119659,-0.23624586,-0.703428,-1.0535742,-0.3225785,-0.6690672,-1.1029166,-0.3527567,-0.7307934,-0.48564363,-0.27343422,-0.805288,-1.0103366,-0.20051794,-0.8329834,-1.3494629,-0.44304314,-0.826577,-1.475292,-0.5709368,-0.7477643,-0.44910002,-0.34081173,-0.8512515,-0.8267925,-0.23449431,-0.923878,-1.0528404,-0.35111645,-0.9688722,-1.159801,-0.41423735
டை,87,-0.28412092,0.6215564,-0.6393065,-0.086359136,0.6860539,0.6121275,0.22929414,0.73620075,0.2390492,0.5161325,0.86326796,-0.07721045,0.8173469,0.9130783,-0.29533112,0.013391489,0.43603748,-0.2910766,0.08531785,0.0346038,-0.36474407,0.113221906,-0.25837755,-0.3370074,0.1420989,-0.4243988,-0.3641356,-0.18397328,0.2589791,-0.49550554,-0.08922696,0.92325777,-0.7356378,-0.08505101,1.2133281,-0.42868534,-0.11577765,1.2289746,-0.15458587,-0.30933064,0.26051214,-0.6518196,-0.20190349,0.98116976,-0.7833328,-0.1975106,1.1767554,-0.23381285,-0.22684263,1.1064646,0.14184935,-0.3931793,0.27682635,-0.78689903,-0.28662613,0.8997637,-0.6785382,-0.22318101,1.1697018,-0.25606665,-0.20721278,1.1887455,0.07389273
மெ,145,-0.4922095,-0.24137993,0.8820386,-0.3522442,-0.30573934,-0.7879672,-0.20899859,-0.49010187,-0.29751956,0.0045188637,-0.6297558,-0.09311921,0.2513153,-0.7145275,0.012739441,-0.35309628,-0.6440869,0.22148056,-0.30324432,-0.9684321,0.29624832,-0.24867849,-1.1322104,0.33100587,-0.20123011,-1.1923499,0.33235443,-0.44850373,-0.70920855,0.34127837,-0.5163917,-1.1108422,0.19130488,-0.5156257,-1.2724229,-0.021169972,-0.5143578,-1.3014036,-0.13636307,-0.5128766,-0.73571044,0.40799683,-0.6390824,-1.0690894,-0.024701316,-0.60524,-0.63972527,-0.21066263,-0.5437696,-0.29623175,-0.1506404,-0.5625422,-0.7083911,0.42679024,-0.64165014,-1.035335,0.059481204,-0.70401746,-1.1814944,-0.20435537,-0.74047625,-1.2358457,-0.30561543
ஞ்,16,0.13280113,1.439958,-0.2598784,0.041518252,2.0284863,2.48637,-0.06184246,2.8676205,2.41694,-0.12277237,3.2471786,2.3311658,-0.11748542,3.2159028,2.222177,0.049039505,3.8138082,1.7709402,0.030511493,3.8880668,2.1705139,0.01232649,3.4374418,2.3290343,0.0068630334,3.0909858,2.3921254,0.11641142,3.738414,1.8094071,0.101617664,3.4945657,2.2709856,0.086491145,2.841334,2.4047155,0.07814821,2.527145,2.3435025,0.15741092,3.471551,1.9390199,0.15509176,3.2919323,2.4884217,0.14087401,2.7889576,2.442059,0.13019946,2.4824493,2.1577296,0.18412507,3.0599952,2.050503,0.19962656,3.0771337,2.4642248,0.20283568,2.858784,2.4331508,0.20256369,2.6934676,2.2466571
நெ,121,-0.9331358,-0.57443124,0.49537137,-1.0752934,-0.37124833,-0.9478167,-1.1505802,-0.011644776,-1.2321192,-1.2343377,0.09892156,-1.3351368,-1.3708702,0.07169816,-1.3680922,-0.9728201,-0.38879588,-0.92788434,-1.0388473,-0.6169534,-1.0057203,-1.0441171,-0.86546,-0.98129624,-1.0222923,-0.94407415,-0.9826532,-0.98659915,-0.4783613,-0.8183409,-1.0211581,0.007954865,-1.1238015,-1.0322857,0.37079054,-0.8394307,-0.9959288,0.51714975,-0.50346506,-0.97695756,-0.5076887,-0.7206897,-0.94152665,0.14828475,-0.7785011,-0.94205964,0.33148536,-0.23417066,-0.9337312,0.33830595,0.13136956,-0.9630273,-0.524787,-0.68114436,-0.8950997,0.10531773,-0.62750185,-0.8431925,0.36757243,-0.32419246,-0.80020565,0.39138165,-0.060037468
ஃ,12,-0.80979,-1.6498502,0.038272664,-0.7096037,-1.7107493,-0.5953257,-0.6031011,-1.2430744,-0.98308283,-0.6459194,-0.5081824,-1.1066265,-0.83939636,-0.047877867,-1.1058146,-0.6044604,-1.5792106,-1.2124679,-0.37500045,-0.16509964,-1.1201252,-0.48220342,0.06389638,-1.0158783,-0.5998616,-0.015898393,-0.9901419,-0.6696147,-1.3804959,-1.1762146,-0.4498799,0.047268998,-0.88998014,-0.51567316,0.102014564,-0.53382397,-0.57083654,0.030384196,-0.42178693,-0.68948126,-1.1397097,-1.1194496,-0.49788487,0.0959432,-0.58787817,-0.54980737,-0.0058249547,-0.17248978,-0.59990346,-0.16664045,-0.07001781,-0.68696856,-0.95823264,-1.1036723,-0.50778407,0.034053653,-0.7223298,-0.501194,0.008464812,-0.60882896,-0.52817404,-0.08071258,-0.6045371
ஙொ,52,1.3406439,-0.9064934,-0.9359649,1.3840258,-0.9421691,1.5553856,1.3884993,-0.945436,1.4322417,1.4486399,-0.88070136,1.2766242,1.6193713,-0.64331704,1.180335,1.3420432,-0.72644675,1.4597476,1.3249761,-0.47689033,1.5479596,1.241601,-0.16859284,1.5866556,1.1669514,0.060262248,1.579733,1.2945936,-0.75795656,1.4090931,1.2227485,-0.57249266,1.3664429,1.1735692,-0.21100314,1.3759274,1.141508,0.05384263,1.3747244,1.2947981,-0.9065765,1.3481698,1.2374303,-0.8753728,1.3430254,1.128894,-0.70563847,1.1986401,1.0324314,-0.51699674,1.0537614,1.3164058,-1.1135495,1.2789853,1.3883847,-1.3394254,1.2434827,1.448109,-1.4158107,0.9789942,1.476106,-1.3961766,0.7574947
ட,79,1.3555691,-1.3525654,-0.06298492,1.511077,-1.0535724,1.4372436,1.7610157,-0.43995544,0.63764423,1.8243428,0.16791397,0.28770998,1.7777469,0.4934635,0.061462484,1.7857664,-0.23467961,-0.71810573,1.9155755,0.7392025,-0.49798366,1.9042273,0.79996395,-0.31743386,1.9104351,0.7174026,-0.12748715,1.575953,-0.4109538,-0.81280106,1.508473,0.60910916,-0.3711961,1.4587134,0.52840906,0.086132705,1.4550645,0.43565685,0.31074193,1.3949164,-0.6170713,-0.73665917,1.282875,0.34904143,-0.12165541,1.2703131,0.27210116,0.51588565,1.3005239,0.15877564,0.78324586,1.2590256,-0.8396814,-0.5665171,1.1699446,-0.064938,0.041078176,1.1367601,0.080226935,0.5441079,1.1373523,0.13544445,0.7579629
நொ,124,-0.34505147,0.3755199,0.12671646,-0.2584653,0.3998397,0.55134904,-0.11357558,0.3943781,0.08719317,-0.11766218,0.2610886,-0.25508863,-0.37968048,0.47322187,-0.45869493,-0.2893505,0.034201156,0.31072995,-0.28668132,-0.28880572,0.24052015,-0.23526847,-0.5761011,0.21717048,-0.19222659,-0.69820905,0.15839808,-0.3827536,0.058524054,0.07858947,-0.17039694,0.333604,-0.3058687,-0.15388867,0.6985348,-0.14275706,-0.22196136,0.8237177,0.11659921,-0.41064903,0.08307734,-0.12953164,-0.19428697,0.49800354,-0.2801771,-0.19101965,0.71306676,0.06509312,-0.25519902,0.7177271,0.3401559,-0.40970698,0.10327051,-0.34477043,-0.21111016,0.49165535,-0.18888694,-0.20059861,0.7291824,0.09375619,-0.25156116,0.7662579,0.30816272
நை,123,-0.4226132,0.6433154,0.077537626,-0.32165596,0.35954565,0.35764283,-0.2364104,0.39249417,-0.5929735,-0.20449187,0.36501855,-1.2000486,-0.3956874,0.68484807,-1.5575929,-0.6089584,0.025710018,-0.4527666,-0.70853084,-0.22132315,-0.74639577,-0.8213893,-0.5223149,-0.8957034,-0.9157849,-0.6552453,-0.97701514,-0.662236,0.23987095,-0.8153661,-0.289964,0.55753917,-1.012645,-0.22716394,0.87387705,-0.6702853,-0.3002929,0.9508901,-0.3435223,-0.63214946,0.4959112,-1.1785733,-0.26711285,0.7482756,-1.2275655,-0.23178957,0.9030462,-0.69700354,-0.3098253,0.91220194,-0.28773952,-0.5699209,0.7085542,-1.5101231,-0.28678966,0.88133657,-1.1872443,-0.21469232,1.0382073,-0.67733085,-0.23554805,1.1289117,-0.2945032
சீ,58,1.3618675,-0.5661382,1.3571728,1.3037224,-0.51747435,-0.06011305,1.2054155,-0.57675654,-0.05978392,1.0474072,-0.7055687,-0.058750663,0.7601032,-0.7202195,-0.06649389,1.3044908,-0.468812,-0.47944003,1.2215567,-0.7176143,-0.4724293,1.1282156,-0.8975313,-0.43289927,1.0393794,-0.9739971,-0.41125202,1.3354028,-0.48734355,-0.5710059,1.3869281,-0.92022043,-0.6777715,1.3882911,-1.0990945,-0.81829107,1.3765875,-1.1422403,-0.81979954,1.360091,-0.5003009,-0.56220526,1.4307957,-0.45532665,-0.8137398,1.3682342,-0.010360278,-0.59967184,1.2903625,0.28762367,-0.26404813,1.38112,-0.51694286,-0.5094883,1.4092275,-0.40837872,-0.7598048,1.3665406,-0.07266505,-0.52866113,1.2997584,0.20350909,-0.21642458
ழோ,209,0.13300386,1.2047019,-0.09709489,0.032382827,1.7256184,2.2219336,-0.088362,2.6017768,2.2331028,-0.16860734,3.0502632,2.20914,-0.18405268,3.0790277,2.1456378,0.020748934,3.6665773,1.7121582,-0.040677935,3.7574162,2.080605,-0.06923376,3.3566206,2.206346,-0.07469046,3.041515,2.2526453,0.08806577,3.620185,1.8135451,0.04451534,3.382685,2.2333603,0.02646949,2.768838,2.3429115,0.01972902,2.4835658,2.2768748,0.13229792,3.382702,1.997462,0.103142776,3.1938822,2.4913144,0.083386086,2.7103002,2.4473457,0.07102229,2.433345,2.1758304,0.16244993,2.9920442,2.1471207,0.15090658,3.0229907,2.497577,0.14440353,2.81256,2.4629195,0.14031444,2.6670437,2.2886004
கௌ,42,0.081068926,-2.1392775,-0.6303955,0.022396646,-2.359778,2.7783234,0.026523579,-2.0970943,2.7004178,0.057474747,-1.6033301,2.5735695,0.105765305,-1.2113872,2.4513729,0.14470303,-1.2992499,2.1637127,0.16728963,-0.61317605,2.5107453,0.12226024,-0.36160457,2.5964324,0.08778971,-0.1963241,2.6085432,0.21903667,-1.2379054,2.1557903,0.22796834,-0.6522197,2.6220055,0.18976139,-0.437617,2.7080247,0.15913635,-0.2642028,2.6008039,0.2653423,-1.3522651,2.2324178,0.27774623,-0.9200927,2.8133335,0.24518052,-0.7731219,2.748904,0.21582969,-0.61273843,2.4243972,0.29676247,-1.5498956,2.2692313,0.3123414,-1.2046531,2.7367206,0.2957394,-0.99133724,2.7234862,0.2764204,-0.78505266,2.535711
லே,182,1.2576127,-0.23280086,0.8329537,1.1665577,-0.24900563,0.3369092,1.0661992,-0.3440055,0.45470503,0.9258443,-0.47828567,0.5556955,0.70321566,-0.6183217,0.51579607,1.1285125,-0.15526813,-0.18795556,1.0016079,-0.37188107,-0.033072818,0.89580506,-0.56379676,-0.029532488,0.7915994,-0.6541978,-0.08785742,1.1853539,-0.1944821,-0.31551802,1.1700561,-0.62001806,-0.05888343,1.1384957,-0.8193793,-0.2021357,1.0865021,-0.87262577,-0.35748246,1.237151,-0.22342551,-0.3930653,1.2821023,-0.74266964,-0.23725465,1.3116552,-1.0912945,-0.6019563,1.3054887,-1.2279614,-0.86001486,1.2834835,-0.23236519,-0.38982192,1.3426661,-0.57600844,-0.5295083,1.3866547,-0.8072716,-0.8017056,1.4046116,-0.9194227,-0.9789306
சொ,64,-0.50905,0.21137965,-0.1551573,-0.48676533,0.034425568,-0.07494502,-0.3608295,-0.18523249,-0.16256273,-0.24148795,-0.26655507,-0.28699958,-0.41899872,-0.18095098,-0.31493065,-0.4824685,-0.2932862,0.53380233,-0.43989444,-0.20031826,-0.05767327,-0.44594455,0.38274467,-0.47924381,-0.48459247,0.7485321,-0.596433,-0.5356453,-0.3309894,0.36304134,-0.58423907,-0.6720001,0.30556387,-0.6097483,-0.8560098,-0.047040943,-0.6354046,-0.9428788,-0.32309413,-0.58395356,-0.30538535,0.04614542,-0.6624813,-0.88253564,0.06103662,-0.7315418,-1.2293061,-0.4392903,-0.7681836,-1.4125379,-0.7747115,-0.61120003,-0.19282278,-0.2640758,-0.67477566,-0.5844137,-0.15898207,-0.7267844,-0.81735176,-0.33266005,-0.75714165,-0.96331114,-0.5062078
ளி,213,1.3082309,-0.35651776,-0.12106015,1.6638612,-0.0693548,0.6955929,2.1234837,0.44505805,0.43964532,2.295702,0.7762205,0.40659988,2.2323873,0.86934215,0.4176102,1.9720353,0.8799617,-0.022525271,2.117693,1.449021,0.25950137,2.0530813,1.457801,0.4757339,1.9787886,1.3308989,0.5917475,1.7158656,0.8818854,0.14704072,1.8094212,1.29853,0.38350916,1.7175955,1.1764659,0.58563226,1.638121,1.0667596,0.6558788,1.530105,0.7434314,0.4180712,1.6071155,1.1019832,0.70231307,1.5496236,0.99989134,0.95079184,1.5050792,0.87651235,0.96602285,1.3959526,0.50673103,0.70351636,1.4112091,0.9003639,0.87480956,1.3570347,0.95222646,1.0097259,1.3210802,0.91957504,1.0245275
லா,176,1.0972905,-0.6052277,-1.0573794,0.9535169,-0.8031078,1.0669576,0.8088874,-1.2223569,1.3547672,0.60843813,-1.3541517,1.3834407,0.32258305,-1.2902983,1.3311543,1.0345813,-0.97755593,0.98345965,1.0535848,-1.1598016,1.0217172,1.055114,-1.2799067,1.0287725,1.0508053,-1.2852552,0.96513146,1.1303928,-0.9531648,0.9116213,0.95529634,-0.349349,0.6391075,0.92049503,0.10617988,0.7974909,0.9523359,0.31584206,0.95737606,1.1782428,-0.88074493,0.83747405,1.0106107,-0.30014336,0.7656681,0.9987465,-0.01337648,1.1534985,1.031589,0.10285871,1.3325646,1.2013642,-0.8096064,0.7112342,1.076468,-0.33994472,0.7811563,1.0466037,-0.07649319,1.0232719,1.0575367,0.044400096,1.1806755
லி,177,-0.15215093,0.6050002,-0.5533666,-0.41549203,0.824266,-2.2042587,-0.7247727,0.9156766,-2.0626085,-0.85619897,0.73888874,-1.7570074,-0.8001922,0.53398746,-1.4313821,-0.59124935,0.6278617,-1.5628647,-0.3469097,1.1028328,-1.422106,-0.23488283,1.4159448,-1.0791497,-0.22708505,1.5193121,-0.7698003,-0.24052833,0.407851,-1.0216144,-0.012057052,0.7700679,-1.1348118,0.073065326,1.0470685,-0.9278005,0.047050525,1.1896601,-0.6262415,-0.0019159146,0.22571777,-0.47707456,0.17216946,0.3567152,-0.63217896,0.2411115,0.663946,-0.45536846,0.2189457,0.83248085,-0.1906868,0.16783467,0.03735802,0.03732375,0.28363442,-0.14531864,-0.017307224,0.35468352,-0.21058224,-0.00590715,0.38147193,-0.22884285,0.08927309
ளு,215,-0.84542936,1.1446898,-1.2561834,-0.7255867,1.048289,0.54143214,-0.6121043,0.6587215,0.53100663,-0.45111442,0.32776067,0.43003753,-0.17143296,-0.018696707,0.349205,-0.7541669,0.70124656,-0.20278826,-0.65760225,0.30767322,-0.186005,-0.60178035,-0.06862193,-0.09140682,-0.5160275,-0.2756745,-0.06266858,-0.7664046,0.6554595,-0.3824195,-0.591501,1.1256264,-0.93981016,-0.5750159,1.3634398,-0.9067315,-0.5682418,1.4685525,-0.7103113,-0.7773194,0.7353863,-0.5208548,-0.6336407,1.0291768,-1.0892354,-0.5907302,1.2850596,-0.9270545,-0.56576097,1.3932813,-0.6117616,-0.76816314,0.8106277,-0.59717155,-0.782483,0.36566508,-0.94290566,-0.796202,-0.0045879455,-1.046495,-0.7914397,-0.22207963,-0.9961075
னீ,238,1.363147,0.057309844,1.4343787,1.2560022,0.074573286,0.30683383,1.0657153,-0.046774823,0.3836937,0.7637612,-0.149902,0.3015946,0.4220886,-0.12221403,0.23770703,1.1231852,-0.15690231,0.700156,1.0828846,-0.52509207,0.5868766,1.0376475,-0.76827776,0.49725345,1.00749,-0.87160355,0.44090328,1.1768323,-0.19845387,0.5357374,1.2214682,-0.761344,0.40447226,1.2175553,-0.9858606,0.2551457,1.210094,-1.0474609,0.17164151,1.2248552,-0.23809226,0.3447828,1.2699276,-0.59382904,0.008093038,1.2444522,-0.148687,0.102842726,1.2177494,0.18695827,0.2991351,1.2606516,-0.23523834,0.15065129,1.2778094,-0.50799364,-0.1057809,1.2226284,-0.13794102,0.04288591,1.1654825,0.22489889,0.23762597
ழெ,205,-0.87943083,-4.3540335,-0.13442066,-1.2404242,-4.2418823,2.2728376,-1.5827343,-3.4615216,1.6030514,-1.682779,-2.6245193,1.2264094,-1.5393364,-2.086742,0.9261512,-1.2659147,-2.579358,0.5223469,-1.3030472,-1.5011877,0.8349639,-1.3080277,-1.1302654,0.9353825,-1.2918525,-0.85271573,0.9752124,-0.9756349,-2.705493,0.4108228,-0.915136,-1.7105889,1.0140908,-0.8852084,-1.2950996,1.3063419,-0.86218065,-1.006684,1.2960811,-0.7713131,-3.0324144,0.45115763,-0.68963265,-2.2096236,1.2000926,-0.69330573,-1.8470074,1.4585006,-0.7073019,-1.5252222,1.3399503,-0.6249635,-3.4129245,0.5314411,-0.5355603,-2.6888602,1.1216894,-0.5051014,-2.29555,1.2902405,-0.4907087,-1.9475871,1.2200017
ளா,212,1.047334,-0.061085552,-1.2197797,0.9201517,-0.18017074,0.8596596,0.7689427,-0.3817584,0.96019924,0.566538,-0.504778,0.91386425,0.31201452,-0.5567833,0.84748137,0.9466111,-0.12942721,0.7329768,0.92337734,-0.2953557,0.8204973,0.9163243,-0.45232758,0.83193284,0.9367629,-0.52333295,0.7648128,1.0545051,-0.13966897,0.66801286,0.9342471,0.40164936,0.5144699,0.8880064,0.61691064,0.6246914,0.9075608,0.67885333,0.7046763,1.1193125,-0.10292284,0.61313266,1.0099984,0.3546718,0.6012311,0.9719216,0.47643957,0.8966636,0.9861203,0.47203678,0.9964488,1.1650717,-0.0921226,0.5171044,1.0770041,0.31996045,0.5696999,1.0303628,0.4887227,0.7314717,1.0265278,0.5419587,0.8258181
ம்,22,-1.0642068,0.0181272,0.11203862,-1.1424278,0.13319817,-0.11412383,-1.1372925,0.06015892,0.3884207,-0.9869789,0.026862098,0.5988012,-0.6992507,-0.008293962,0.6925453,-1.0403978,0.04973885,0.80371225,-1.1441504,-0.19394179,0.98952293,-1.2108417,-0.3844147,1.0494385,-1.2253085,-0.4728149,1.0477479,-0.9819464,-0.05509021,0.8841588,-1.0817455,-0.49471664,0.91208565,-1.1079015,-0.700849,0.7667012,-1.0999205,-0.7567859,0.6333305,-0.9540228,-0.16619638,0.9217218,-0.9930188,-0.5347705,0.62539905,-1.0112734,-0.1232244,0.5238481,-0.998765,0.17936371,0.545775,-0.9494013,-0.26379788,0.9038264,-0.94746196,-0.59151274,0.668289,-0.94082934,-0.76382965,0.4761569,-0.91569406,-0.870099,0.34955466
ரூ,168,-0.74529374,0.5970394,0.2170171,-0.70886844,0.64818877,-0.058629226,-0.62436575,0.39468023,0.44042355,-0.43091607,0.14323522,0.57705706,-0.15081161,-0.009586971,0.74265754,-0.71156067,0.24792396,1.532022,-0.80007094,-0.07317093,1.2150266,-0.83802813,0.29566222,1.039026,-0.8375456,0.6141534,1.050492,-0.7090026,0.1578621,1.6725178,-0.7657426,-0.43143836,1.5866382,-0.76759493,-0.6834882,1.3447597,-0.7530788,-0.7846865,1.1280878,-0.7223074,0.077927716,1.660855,-0.76436484,-0.54078543,1.1886822,-0.7705728,-0.15500166,1.0265166,-0.75862557,0.17877449,1.001913,-0.74436253,0.041313678,1.56575,-0.74892503,-0.33262688,1.057136,-0.7279815,0.071638875,1.0327035,-0.69764197,0.4676535,1.1046289
சா,56,1.3434608,-1.3174341,-0.42612022,1.1243166,-1.0891789,0.5144503,0.8755703,-1.0874804,0.6274301,0.56601197,-1.1016381,0.6244471,0.25110853,-1.0928115,0.5435433,1.0681931,-0.5061041,0.4044927,1.1240437,-0.68342364,0.54660535,1.1206695,-0.87174547,0.46649036,1.0940291,-0.9402676,0.3394287,1.1749194,-0.62370217,0.43140098,1.1785074,0.014296424,0.45618016,1.0867724,0.19125071,0.39888543,1.030481,0.2885837,0.27539623,1.2252247,-0.70115834,0.5045758,1.2019534,-0.12948184,0.59034425,1.1299617,0.041493725,0.6638807,1.0806484,0.12879756,0.60520995,1.2342296,-0.782449,0.5518795,1.2196052,-0.35222408,0.58875716,1.1698474,-0.08436804,0.641496,1.1419646,0.098982766,0.6414737
மொ,148,-1.1930752,0.14366578,1.003173,-1.2154266,0.20421381,-0.7668934,-1.1303121,-0.054647055,-0.18396053,-0.8340198,-0.11538959,-0.0019525172,-0.42845646,-0.092494294,0.07877161,-0.91735363,-0.2509848,0.5086906,-0.79510546,-0.69540095,0.59607637,-0.703331,-0.94462913,0.6542057,-0.61448014,-1.0544852,0.703255,-0.9328169,-0.38714606,0.59641874,-0.9890954,-0.8007499,0.3433933,-0.9807092,-0.9767165,0.09947561,-0.95019567,-1.034019,0.024590053,-0.9814262,-0.5411973,0.60340905,-1.0437548,-0.75169927,-0.11305594,-1.0501013,-0.13504995,-0.2566036,-1.038535,0.2669206,-0.031985953,-1.0369658,-0.71250165,0.55602604,-1.0608467,-1.2357775,0.11900496,-1.0767802,-1.4994309,-0.057840277,-1.0654691,-1.685107,-0.06316391
ரே,170,-0.4529108,1.1317345,0.43710023,-0.29461688,1.1842477,0.7155427,-0.103868224,1.0249543,0.91961753,0.16283256,0.87355125,0.82638264,0.4192216,0.7407319,0.8052719,-0.20767088,0.9276927,1.0863785,-0.2295734,0.45159602,0.7549415,-0.25692564,0.44994852,0.64373153,-0.27885282,0.5402518,0.6556796,-0.3162294,0.85280603,0.8426853,-0.348969,0.15830734,0.4455612,-0.3414641,-0.2616143,0.10227324,-0.33687532,-0.43619233,-0.04899181,-0.40351892,0.85523427,0.55895144,-0.47775635,0.61919,-0.014604217,-0.44502583,0.9418669,-0.04541063,-0.38824296,1.1265806,0.15475975,-0.47056994,0.8806581,0.2899159,-0.47909468,0.8176004,-0.0059092096,-0.4097343,1.1569866,0.16235133,-0.3416771,1.3618909,0.3971983
ஙௌ,54,-0.76734805,-2.2935042,0.13845524,-0.93524367,-2.0914783,-0.29707423,-1.0623379,-1.4393842,-0.8096679,-1.0609804,-0.7764296,-0.87311685,-1.0967463,-0.38655356,-0.9276178,-0.8341373,-1.0716766,-2.1420283,-0.80218065,-0.26583466,-1.8296732,-0.86880356,0.048443303,-1.5743773,-0.9349108,0.21824865,-1.4099369,-0.7314351,-1.2664046,-1.9984123,-0.74246126,-0.56736696,-1.6943288,-0.78997725,-0.25596535,-1.2915686,-0.8207279,-0.10116885,-1.0498109,-0.67618704,-1.583812,-1.706945,-0.69645166,-0.94274014,-1.4879224,-0.75877964,-0.66758466,-1.182131,-0.7975905,-0.5111986,-0.9548136,-0.6447563,-1.9049135,-1.2869985,-0.6386247,-1.4258237,-1.3827463,-0.65329033,-1.0520449,-1.3955348,-0.65428793,-0.7777416,-1.3405135
சொ,64,-0.8115699,-0.56415117,0.1461211,-0.8756041,-0.47740188,-0.6225594,-0.8037279,-0.35051832,-0.5738678,-0.71783483,-0.23555207,-0.5268755,-0.9029264,-0.09073684,-0.43228963,-0.72706485,-0.65505266,-0.021293186,-0.66729945,-0.36914197,-0.31602252,-0.7431613,0.19124205,-0.49312833,-0.8419445,0.5356872,-0.47443604,-0.715113,-0.823788,-0.08117431,-0.68403584,-1.1494277,-0.0029443316,-0.6525305,-1.2169917,-0.20069148,-0.61308396,-1.2283053,-0.35110036,-0.7485628,-0.9375404,-0.24113806,-0.7569451,-1.3736042,-0.11478892,-0.7566965,-1.6048013,-0.5692504,-0.72667694,-1.6786947,-0.84614956,-0.7959225,-0.975268,-0.3929089,-0.86728126,-1.3163803,-0.21985927,-0.9269907,-1.4637628,-0.3976842,-0.9550869,-1.527587,-0.5581441
லா,176,1.1978185,-0.23343168,-1.0299457,1.1077601,-0.36148605,1.0852125,1.0428307,-0.60604036,1.2239524,0.9238161,-0.72491944,1.1893352,0.6887993,-0.79598486,1.1124053,1.1999267,-0.41168347,0.7611179,1.2582717,-0.5741214,0.82611245,1.2912209,-0.7420257,0.80114126,1.3246133,-0.79164076,0.7279736,1.2684721,-0.41738942,0.68764025,1.1234272,0.26250345,0.5514742,1.070749,0.5227505,0.68772477,1.0939137,0.6169564,0.8051548,1.3025064,-0.34656933,0.6375956,1.1619525,0.2553129,0.7171564,1.145595,0.38642406,1.0732291,1.1833633,0.39736405,1.2098678,1.322101,-0.29252943,0.5399764,1.2133878,0.18281734,0.64689845,1.1731775,0.35833365,0.8690881,1.1850057,0.42544907,1.03104
